,_id,brewery,name,category,style,updated,abv,description,ibu,srm,upc
812,beer_Brooklyn_Lager,Brooklyn Brewery,Brooklyn Lager,,,2010-07-22 20:00:20,5.2,"Brooklyn Lager, the Brewery's flagship label, is New York's ""hometown"" beer, brewed to a pre-Prohibition recipe that dates back to the days when Brooklyn was the brewing capital of the East Coast. Brooklyn Lager has won numerous awards. Wrote Michael Jackson in the Simon & Schuster Pocket Guide to Beer: ""The dry-hopped, fresh, flowery, firm, flavourful, Brooklyn Lager **-*** started well, in 1988, and has gained in character since.""",,,
813,beer_Brooklyn_Summer_Ale,Brooklyn Brewery,Brooklyn Summer Ale,North American Ale,Golden or Blonde Ale,2010-07-22 20:00:20,,It is light with a bit of a citrus flavor.  A pretty standard summer seasonal.,,,
814,beer_Brotherhood_Black_&_Tan,Big Ridge Brewing,Brotherhood Black & Tan,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
815,beer_Brother_Thelonious,North Coast Brewing Company,Brother Thelonious,,,2010-07-22 20:00:20,9,,,,
816,beer_Brout,Aksarben Brewing (BOP),Brout,,,2010-07-22 20:00:20,,,,,
817,beer_Brown's_Point_ESB,Harmon Brewing Company,Brown's Point ESB,British Ale,Extra Special Bitter,2010-07-22 20:00:20,5.6,"This E.S.B. is definately the house favorite. Exclusively hopped with Fuggles, this full bodied amber ale finishes smooth and clean. 5.6% ABV",,,
818,beer_Brown,Routh Street Brewery and Grille,Brown,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
819,beer_Brown_Aged_Girl,Legacy Brewing Co.,Brown Aged Girl,German Ale,German-Style Brown Ale/Altbier,2010-07-22 20:00:20,4.5,"Our Altbier is brewed in the classic German-style brown ale tradition. The âaltâ translates to ""old"" in German and is one of the original ale types brewed in Germany. Brown Aled Girl is dark brown in color, medium in carbonation with a great balance between malt and hops.",,,
820,beer_Brown_Ale,Brooklyn Brewery,Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,5.6,"A mix of Northern and Southern English Brown Ales, blending 6 malts into an All-American beer.",,,
821,beer_Brown_Bear_Ale,ThirstyBear Brewing,Brown Bear Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
822,beer_Brown_Bear_Brown_Ale,Rock Bottom Restaurant & Brewery - San Jose,Brown Bear Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
823,beer_Brown_Bird_Brown_Ale,Captain Lawrence Brewing Company,Brown Bird Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,4.8,"Named after the little birds that fly by the brewery looking for grain after the weather turns cold, this was originally to be a Fall/Winter seasonal. Clearly we underestimated the market for this smooth and malty brown ale, and we have decided to keep it for year round enjoyment.",,,
824,beer_Brown_Cow_Ale,Firehouse Brewing,Brown Cow Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
825,beer_Brown_Fox_Ale,Two Brothers Brewing,Brown Fox Ale,North American Ale,American-Style Pale Ale,2010-07-22 20:00:20,,,,,
826,beer_Brown_Shugga,Lagunitas Brewing Company,Brown Shugga,,,2010-07-22 20:00:20,9.9,,,,
827,beer_Brown_Trout_Brown,Great Waters Brewing Company,Brown Trout Brown,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
828,beer_Bruegel_Amber_Ale,Brouwerij Van Steenberge,Bruegel Amber Ale,North American Ale,American-Style Amber/Red Ale,2010-07-22 20:00:20,5.2,,,,
829,beer_Brueghel_Blonde,Kross Brewing,Brueghel Blonde,Belgian and French Ale,Belgian-Style Tripel,2010-07-22 20:00:20,5.9,,,,
830,beer_Brugse_Zot,De Halve Maan,Brugse Zot,Belgian and French Ale,Other Belgian-Style Ales,2010-07-22 20:00:20,6,"Brugse Zot is a goldenblond beer with a rich froth and a fruity flavouring. The beer is brewed with four different kinds of malt and two aromatic varieties of hop which give the beer its unique taste.
With an alcochol degrees proof of 6 % Vol it is a well balanced, easy drinking beer with character.
Brugse Zot is a natural beer born out of a selection of only the best ingredients. Thanks to the refermentation in the bottle, the beer has a longer natural life.",,,
831,beer_Brugse_Zot_Double,De Halve Maan,Brugse Zot Double,Belgian and French Ale,Other Belgian-Style Ales,2010-07-22 20:00:20,7,"Besides the goldenblond ale, a darker version of the townbeer has been created : Brugse Zot double, with 7,5 % Vol alc. It is brewed with 6 special kinds of malt, which give the beer a rich taste. The worldly renowned Tcheque Saaz hop from Zatec has been chosen to give the beer this unique bitter note. Brugse Zot double is a fill and stronger beer, highly appreciated by the beerlovers.",,,
832,beer_Bruin_Tradition_/_Brune_Tradition,Brasserie La Binchoise,Bruin Tradition / Brune Tradition,,,2010-07-22 20:00:20,8.2,,,,
833,beer_Brune,Brasserie De L'Abbaye Des Rocs,Brune,,,2010-07-22 20:00:20,9.5,,,,
834,beer_Brunette_Nut_Brown_Ale,Nebraska Brewing Company,Brunette Nut Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
835,beer_Brune_(Brown),Abbaye de Leffe,Brune (Brown),,,2010-07-22 20:00:20,6.8,"Dark brown with a nice tan head.
Sweet and aromatic.
Smooth and best served cold from a goblet or chalice.

I have had this on tab, in a 12oz bottle and 1 liter bottle.  It is very common on to be on tap in Belgium and Paris as well as in a bottle in the UK.

I have not seen it in the US nor can I find a distributor that could get it.",,,
836,beer_Brune_/_Brown,Brasserie de l'Abbaye Val-Dieu,Brune / Brown,,,2010-07-22 20:00:20,8,,,,
837,beer_Brune_/_Bruin,Brouwerij St-Feuillien,Brune / Bruin,,,2010-07-22 20:00:20,7.5,,,,
838,beer_Bruocsella_1900_Grand_Cru,Brasserie-Brouwerij Cantillon,Bruocsella 1900 Grand Cru,Belgian and French Ale,Belgian-Style Fruit Lambic,2010-07-22 20:00:20,,,,,
839,beer_Brutal_Bitter,Rogue Ales,Brutal Bitter,British Ale,Extra Special Bitter,2010-07-22 20:00:20,6.5,"An imperial bitter style using exotic traditional floor malts, citrus hoppy flavor, stupendous hop aroma. Hedonistic!""Mellow Beer Emboldened by Hops,"" Elaine Louies article in the New York TimesDining Out Section, (March 24, 1999) announced the release of latest Rogue elixir to be bottled. The article states that ""The newest beer of Rogue Ales sounds more aggressive than it is. Brutal Bitter is actually full-bodied, deeply flavored, intensely hoppy brew. There is nothing brutal about the rich, deep, mellow taste. Its crackling but not sharp... This beer may raise eyebrows, but it wont pucker lips. The aftertaste is clean.""

Rogue brewer John Maier describes his Brutal Bitter as a cross between a Very Extra Special Bitter and an Indian Pale Ale. Brutal Bitter was first brewed in 1996 for the 20th Anniversary of the Horse Brass Pub in Portland. Customer demand prompted Rogue to continue brewing Brutal for the Horse Brass as well as using it as Rogues premier pour at the 1998 Oregon Brewers Festival. At the 1999 SpringFest in Portland, Oregon, Brutal Bitter was unscientifically voted the Peoples Choice--it received twice as many votes as the runner-up.

Brutal combines Oregon hops with English Malts. The Oregon grown Crystal hop is a triploid variety developed from the German Hallertau aroma hop variety with contributions from Cascade, Brewers Gold, and Early Green. Crystal is the only hop used in brewing Brutal and it provides a massive amount of aroma without dry-hopping. The English malts used are floor malted Pipkin (a mellow cross of Maris Otter and Warboys, from an English company called Beeston), Cara Vienna and Cara Wheat. Brutal Bitter is packaged in Rogues classic 22 ounce silk-screened bottle, 12-ounce 6-pack (new for 2005), and is available on draft.",,,
840,beer_Bubba,Northwoods Brewpub Grill,Bubba,,,2010-07-22 20:00:20,,,,,
841,beer_Bubbaganoush_Pale_Ale,Flagstaff Brewing,Bubbaganoush Pale Ale,North American Ale,American-Style Pale Ale,2010-07-22 20:00:20,,,,,
842,beer_Bubbly_Wit,Dock Street Beer,Bubbly Wit,Belgian and French Ale,Belgian-Style White,2010-07-22 20:00:20,7.1,"A swanky interpretation of a double strength wheat beer, fermented solely by champagne yeast. Notes of tart citrus and white grape soothe the pallet in this sparkling ale.",,,
843,beer_Bube's_Brown_Ale,Bube's Brewery,Bube's Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,"Another one of our first recipes, which we have improved with experience. This ale is pleasantly malty with nutty and toffee like undertones. East Kent Golding hops were used to compliment this English style ale.",,,
844,beer_Bube's_Hefeweizen,Bube's Brewery,Bube's Hefeweizen,German Ale,South German-Style Hefeweizen,2010-07-22 20:00:20,,"This traditional German-style wheat beer is rich in banana and clove undertones, with a wonderful frothy head.",,,
845,beer_Bube's_India_Pale_Ale_(IPA),Bube's Brewery,Bube's India Pale Ale (IPA),North American Ale,American-Style India Pale Ale,2010-07-22 20:00:20,,"Bube's rendition of this classic style is made with fine 2-row malted barley and West Coast hops. A wonderful malt finish with a delicate citrus aroma, reminiscent of its Old-World cousin.",,,
846,beer_Bube's_Kiwi-Strawberry_Wheat,Bube's Brewery,Bube's Kiwi-Strawberry Wheat,Other Style,Fruit Beer,2010-07-22 20:00:20,,The perfect thirst quenching summertime ale. The subtle flavor of kiwi and strawberry blend with traditional German wheat and hops. Great for a hot summer day.,,,
847,beer_Bube's_Kolsch,Bube's Brewery,Bube's Kolsch,,,2010-07-22 20:00:20,,"Clean, crisp, easy drinking Colonge, Germany style ale. Kolsch's smoothness comes from special Kolsch yeast, German Hallertau hops, a slow fermentation and lager like conditioning.",,,
848,beer_Bube's_Munich_Lager,Bube's Brewery,Bube's Munich Lager,North American Lager,American-Style Lager,2010-07-22 20:00:20,,,,,
849,beer_Bube's_Red_Ale,Bube's Brewery,Bube's Red Ale,North American Ale,American-Style Amber/Red Ale,2010-07-22 20:00:20,,This was the first draught on tap in November 2001. It has developed to a very quaffable ale. the slight sweet malt flavor is balanced with East Kent Golding hops to produce this delicious reddish-amber ale.,,,
850,beer_Bube's_Stout,Bube's Brewery,Bube's Stout,North American Ale,American-Style Stout,2010-07-22 20:00:20,,This dark full bodied stout is perfect with a meal or as a meal. Rolled oats give this beer an enjoyable mouthfeel while chocolate and roasted malts lend to its distinctive flavor.,,,
851,beer_Buccaneer_Brown_Ale,Ham's Restaurant and Brewhouse,Buccaneer Brown Ale,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
852,beer_Buckeye_Brown,Ohio Brewing,Buckeye Brown,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
853,beer_Buckeye_Oatmeal_Stout,Boston Beer Works,Buckeye Oatmeal Stout,North American Ale,American-Style Stout,2010-07-22 20:00:20,,,,,
854,beer_Bucktown_Stout,Front Street Brewery,Bucktown Stout,North American Ale,American-Style Stout,2010-07-22 20:00:20,,,,,
855,beer_Buck_Naked,Big Buck Brewery,Buck Naked,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,3.2,"An American-style ""light beer"".  Formulated to appeal to those who prefer a lighter tasting brew.",,,
856,beer_Budweiser,Anheuser-Busch,Budweiser,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,5,,,,
857,beer_Budweiser_American_Ale,Anheuser-Busch,Budweiser American Ale,North American Ale,American-Style Amber/Red Ale,2010-07-22 20:00:20,5.1,"Budweiser American Ale is brewed with barley from America's heartland and dry hopped with Cascade hops from the Pacific Northwest.

Available Fall 2008.",,,
858,beer_Budweiser_Budvar_(Czechvar),Brewery Budweiser Budvar,Budweiser Budvar (Czechvar),German Lager,German-Style Pilsener,2010-07-22 20:00:20,5,"Our Czech Premium Lager is beer for light beer lovers. The most gentle heads of the high quality Å½atec hop, virgin clear natural water and granules of selected species of Moravian barley make it the beverage of real experts. 

The 700-year long tradition in production of ÄeskÃ© BudÄjovice beer and the unique, 90-day period of maturity increase its unique character. You can taste Budweiser Budvar Czech Premium Lager with all your senses. First of all you will delight your eyes with its beautiful colour and rich dense foam, then you will feel the fine aroma of the hops, in your palm you will stroke the dewy glass and, in the end, you will taste the fine to medium strong bitterness. You will remember well, our perfect lager.",,,
859,beer_Budweiser_Select,Anheuser-Busch,Budweiser Select,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,4.3,Bud Select is a new beer offering a bold taste with a full and distinct flavor that finishes clean. Budweiser Select was developed using two-row and roasted specialty malts for a rich color. It offers excellent drinkability and a taste that does not linger.,,,
860,beer_Bud_Dry,Anheuser-Busch,Bud Dry,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,5,"Introduced in 1989 Bud Dry is the first dry-brewed beer produced by an American brewer. It is brewed with select hops, grains and barley malt, which results in a lighter body and less-sweet taste. As with all Anheuser-Busch beers, it is cold-filtered for a smooth draft taste, but then goes through a second cold-filtered finishing process to provide its unique taste.",,,
861,beer_Bud_Extra,Anheuser-Busch,Bud Extra,,,2010-07-22 20:00:20,6.6,"Originally known as ""B to the E""",,,
862,beer_Bud_Ice,Anheuser-Busch,Bud Ice,North American Lager,American-Style Lager,2010-07-22 20:00:20,5.5,Actually an Ice Lager. Introduced in 1984.,,,
863,beer_Bud_Ice_Light,Anheuser-Busch,Bud Ice Light,North American Lager,American-Style Lager,2010-07-22 20:00:20,4.1,Introduced in 1994.,,,
864,beer_Bud_Light,Anheuser-Busch,Bud Light,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,4.2,"Introduced nationally in 1982, Bud Light is brewed using a blend of domestic and imported hops as well as a combination of barley malts and rice. It contains more malt and hops by ratio of ingredients than Budweiser, which gives the brew a distinctively clean and crisp taste.",,,
865,beer_Bud_Light_Golden_Wheat,Anheuser-Busch,Bud Light Golden Wheat,Belgian and French Ale,Belgian-Style White,2010-07-22 20:00:20,,,,,
866,beer_Bud_Light_Lime,Anheuser-Busch,Bud Light Lime,North American Lager,American-Style Light Lager,2010-07-22 20:00:20,4.2,"Exactly what it says, Bud Light and Lime. Brewed in Georgia.",,,
867,beer_Buffalo_Ale,Hoffbrau Steaks Brewery #1,Buffalo Ale,North American Ale,American-Style Pale Ale,2010-07-22 20:00:20,,,,,
868,beer_Buffalo_Belgian_Stout,Brouwerij Van Den Bossche,Buffalo Belgian Stout,,,2010-07-22 20:00:20,9,,,,
869,beer_Buffalo_Butt,Rahr & Sons Brewing Company,Buffalo Butt,North American Ale,American-Style Amber/Red Ale,2010-07-22 20:00:20,4.5,"Rahr's Buffalo Butt is a smooth, medium-bodied amber lager. Notes of caramel with a sound malt character. Nice hop finish, it's as smooth as a baby buffalo's...!",,,
870,beer_Buffalo_Gold,Denver ChopHouse and Brewery,Buffalo Gold,,,2010-07-22 20:00:20,6.3,,,,
871,beer_Buffalo_Lager,Flying Bison Brewing,Buffalo Lager,North American Lager,American-Style Lager,2010-07-22 20:00:20,4.8,"Light bodied golden beer, very balanced flavor with soft, clean finish. Available bottles at your favorite store and at an increasing # of bars.",,,
872,beer_Buffalo_Nutty_Brown,Golden Gate Park Brewery,Buffalo Nutty Brown,North American Ale,American-Style Brown Ale,2010-07-22 20:00:20,,,,,
873,beer_Buffalo_Stout,Sioux Falls Brewing,Buffalo Stout,North American Ale,American-Style Stout,2010-07-22 20:00:20,,,,,
